transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
780,94,1608,2017-10-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,641.64,Fernande,Petzolt,Female,87,1958-09-21,Software Engineer III,,Mass Customer,N,Yes,6.0,67,12,3,1206.35,4,1,1,411,Gold,70,Recent Customer,4
782,69,3220,2017-02-12,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Hunt,Linn,Male,53,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,53,40,8,4304.22,3,4,4,344,Gold,60,Recent Customer,4
783,0,2453,2017-08-07,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Ruthe,Campe,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0,33,56,6,2587.7999999999997,2,2,2,222,Silver,40,High Risk Customer,8
784,81,2755,2017-11-05,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533.0,64.50999999999999,Karen,La Wille,Female,66,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,26,28,12,6606.679999999999,3,4,4,344,Gold,30,Recent Customer,4
785,34,3094,2017-02-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336.0,309.80999999999995,Izak,Andreutti,Male,51,1989-05-28,Biostatistician II,,Mass Customer,N,Yes,17.0,36,161,7,2859.96,1,3,3,133,Bronze,40,Almost Lost Customer,9
786,0,666,2017-04-14,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,35667.0,110.56,Anselma,Ricardon,Female,82,1983-11-01,Social Worker,Health,High Net Worth,N,Yes,15.0,42,41,5,2459.7599999999993,3,2,2,322,Gold,50,Late Bloomer,6
787,67,2981,2017-05-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0,690.49,Benny,Jadczak,Male,26,1980-03-30,Sales Representative,Retail,High Net Worth,N,Yes,21.0,46,52,7,2643.87,2,3,2,232,Silver,50,Loosing Customer,7
788,89,1739,2017-08-28,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Burnaby,Stiffkins,Male,20,1954-10-06,Software Consultant,Entertainment,Mass Customer,N,No,7.0,71,37,4,2395.71,3,1,2,312,Gold,80,Late Bloomer,6
789,69,1877,2017-07-03,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,445.2099999999999,Radcliffe,Bartolomeoni,Male,13,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0,59,80,6,1507.82,2,2,1,221,Silver,60,High Risk Customer,8
790,18,2346,2017-03-29,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35667.0,143.82,Joey,Scheffler,Male,89,1979-09-16,Information Systems Manager,,Mass Customer,N,Yes,4.0,46,162,5,3315.3199999999997,1,2,3,123,Bronze,50,Evasive Customer,10
791,64,1147,2017-07-18,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172.0,217.51,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,57,165,6,4173.67,1,2,4,124,Bronze,60,Almost Lost Customer,9
792,80,3061,2017-09-15,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Evie,Bendtsen,Female,51,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0,35,59,9,3232.7599999999998,2,4,3,243,Silver,40,Loosing Customer,7
793,3,283,2017-04-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526.0,1702.5499999999995,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,No,2.0,35,91,6,4926.57,1,2,4,124,Bronze,40,Almost Lost Customer,9
794,71,1030,2017-11-20,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Nariko,Dummigan,Female,9,1962-05-05,Food Chemist,Health,Mass Customer,N,No,5.0,63,39,8,4698.6,3,4,4,344,Gold,70,Recent Customer,4
795,5,2035,2017-06-05,1.0,Cancelled,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Kylie,Terese,Male,40,1979-06-01,Senior Developer,Health,Mass Customer,N,No,19.0,46,127,4,1520.86,1,1,1,111,Bronze,50,Lost Customer,11
796,71,1411,2017-10-15,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Katrina,Coltart,Female,24,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,5.0,31,35,6,4268.320000000001,3,2,4,324,Gold,40,Potential Customer,5
797,30,269,2017-02-08,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,71,168,5,1668.8500000000001,1,2,1,121,Bronze,80,Evasive Customer,10
798,3,729,2017-11-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670.0,1702.5499999999995,Ammamaria,Standbridge,Female,30,1973-10-23,Analog Circuit Design manager,Health,Affluent Customer,N,No,11.0,52,1,10,10497.779999999999,4,4,4,444,Platinum,60,Platinum Customer,1
799,3,2508,2017-11-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336.0,1702.5499999999995,Virgil,Borkett,Male,98,1996-11-04,Information Systems Manager,,Mass Customer,N,No,3.0,29,56,10,6568.91,2,4,4,244,Silver,30,Loosing Customer,7
800,87,1200,2017-08-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,51,79,9,4075.17,2,4,3,243,Silver,60,Loosing Customer,7
801,21,1432,2017-10-09,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693.0,1103.43,Hiram,Kittiman,Male,70,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2.0,27,33,6,3727.0600000000004,3,2,3,323,Gold,30,Potential Customer,5
802,36,772,2017-12-28,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Lorianna,Vidyapin,Female,12,1998-12-26,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4.0,27,2,6,4423.8,4,2,4,424,Platinum,30,Becoming Loyal,3
803,67,398,2017-04-12,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Randee,Douberday,Female,20,1969-01-18,,Retail,Affluent Customer,N,No,11.0,57,12,7,938.4999999999998,4,3,1,431,Platinum,60,Becoming Loyal,3
804,12,475,2017-03-21,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Vernor,,Male,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0,29,24,7,2907.28,3,3,3,333,Gold,30,Potential Customer,5
805,34,1753,2017-01-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378.0,1069.5500000000002,Kerry,Ford,Female,6,1997-10-12,VP Product Management,Health,High Net Worth,N,Yes,1.0,28,27,4,2093.21,3,1,2,312,Gold,30,Late Bloomer,6
806,82,3028,2017-06-21,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553.0,709.34,Leandra,Schubert,Female,67,1956-07-07,General Manager,Manufacturing,High Net Worth,N,No,20.0,69,46,5,3043.1599999999994,2,2,3,223,Silver,70,High Risk Customer,8
807,12,3284,2017-02-17,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Jorrie,Cerman,Female,98,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,34,278,6,2969.04,1,2,3,123,Bronze,40,Evasive Customer,10
808,99,2158,2017-11-10,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,6.0,65,50,5,1650.61,2,2,1,221,Silver,70,High Risk Customer,8
809,41,357,2017-07-27,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24,Betta,Shrimpton,Female,21,1969-01-25,Director of Sales,,Affluent Customer,N,No,18.0,57,15,8,4455.49,4,4,4,444,Platinum,60,Platinum Customer,1
810,47,1016,2017-08-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Adrian,Prettyjohns,Male,0,1959-08-12,Legal Assistant,IT,Mass Customer,N,Yes,17.0,66,66,6,1087.02,2,2,1,221,Silver,70,High Risk Customer,8
811,19,700,2017-07-10,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Josias,Mulliner,Male,67,1990-02-20,,Financial Services,Mass Customer,N,No,4.0,36,106,8,4618.11,1,4,4,144,Bronze,40,Almost Lost Customer,9
812,42,2153,2017-07-13,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,39,76,7,4042.69,2,3,3,233,Silver,40,Loosing Customer,7
813,76,673,2017-01-26,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0,128.45999999999992,Artie,Ommanney,Male,35,1975-06-27,VP Sales,Health,Mass Customer,N,Yes,4.0,50,2,5,2058.7,4,2,2,422,Platinum,60,Becoming Loyal,3
814,0,928,2017-07-24,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0,75.48000000000002,Porty,Clemmitt,Male,61,1973-05-14,Associate Professor,,High Net Worth,N,Yes,18.0,52,11,8,2798.72,4,4,2,442,Platinum,60,Very Loyal,2
815,22,3421,2017-10-19,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42696.0,15.080000000000004,Ronalda,McGeechan,Female,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0,63,28,9,4255.89,3,4,4,344,Gold,70,Recent Customer,4
817,18,2672,2017-05-07,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Talbert,Folliss,Male,21,1986-01-16,Clinical Specialist,Health,Affluent Customer,N,No,4.0,40,15,8,2415.1600000000003,4,4,2,442,Platinum,50,Very Loyal,2
818,98,2989,2017-03-22,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37823.0,693.76,Mort,,Male,37,2000-10-25,Dental Hygienist,Health,High Net Worth,N,Yes,2.0,25,70,9,6845.0599999999995,2,4,4,244,Silver,30,Loosing Customer,7
819,38,2306,2017-05-12,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Hilary,Tregunna,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,9.0,65,6,4,2513.7799999999993,4,1,2,412,Platinum,70,Recent Customer,4
820,32,3467,2017-10-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Killy,Spaducci,Male,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21.0,45,5,6,5135.0,4,2,4,424,Platinum,50,Becoming Loyal,3
821,2,3091,2017-01-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0,17.869999999999997,Guenevere,Treffry,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3.0,30,307,2,1323.12,1,1,1,111,Bronze,40,Lost Customer,11
822,45,995,2017-02-11,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,33879.0,356.5,Urbano,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,60,11,7,6764.669999999999,4,3,4,434,Platinum,70,Very Loyal,2
823,51,56,2017-05-07,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220.0,802.26,Reese,Ensor,Male,44,1996-07-04,VP Sales,Property,Mass Customer,N,Yes,4.0,29,2,7,1275.2399999999998,4,3,1,431,Platinum,30,Becoming Loyal,3
824,75,3256,2017-06-20,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Collen,Kew,Female,76,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6.0,40,12,10,7287.869999999999,4,4,4,444,Platinum,50,Platinum Customer,1
826,2,1307,2017-09-20,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,36668.0,64.92999999999995,Emlyn,Musgrave,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10.0,55,90,9,4526.73,1,4,4,144,Bronze,60,Almost Lost Customer,9
827,27,532,2017-08-03,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Row,Mawditt,Female,25,1961-01-14,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19.0,65,28,6,3920.83,3,2,3,323,Gold,70,Potential Customer,5
828,36,1331,2017-04-10,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Edward,Hawkwood,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0,39,5,10,6252.429999999999,4,4,4,444,Platinum,40,Platinum Customer,1
829,1,1060,2017-02-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,448.68,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13.0,64,187,6,2475.2799999999997,1,2,2,122,Bronze,70,Evasive Customer,10
830,82,2509,2017-11-08,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Danya,Beadles,Male,99,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,N,No,7.0,54,25,8,3812.53,3,4,3,343,Gold,60,Potential Customer,5
831,23,2524,2017-01-25,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,75.75,Rustie,Kingsland,Male,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,N,Yes,8.0,56,184,6,2222.3700000000003,1,2,2,122,Bronze,60,Evasive Customer,10
832,16,98,2017-07-30,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Allianora,Babalola,Female,19,1956-03-17,Safety Technician IV,Health,Mass Customer,N,No,7.0,70,122,5,1930.5600000000002,1,2,2,122,Bronze,80,Evasive Customer,10
833,44,3175,2017-03-14,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Alphard,Cradduck,Male,82,1984-12-30,Operator,Health,Mass Customer,N,No,16.0,41,260,3,1801.14,1,1,1,111,Bronze,50,Lost Customer,11
834,88,1893,2017-10-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Gunar,Sleit,Male,25,1968-04-22,Administrative Officer,,Mass Customer,N,No,5.0,57,2,7,3637.1699999999996,4,3,3,433,Platinum,60,Very Loyal,2
836,46,40,2017-12-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Tomasine,Jerche,Female,91,1981-10-27,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14.0,44,14,6,4552.1,4,2,4,424,Platinum,50,Becoming Loyal,3
837,76,1791,2017-03-11,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873.0,128.45999999999992,Ninon,Van Der Hoog,Female,20,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19.0,51,117,6,2595.16,1,2,2,122,Bronze,60,Evasive Customer,10
838,85,2288,2017-10-20,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Cirillo,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,8.0,61,29,6,4438.469999999999,3,2,4,324,Gold,70,Potential Customer,5
839,54,1779,2017-01-03,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42226.0,1279.4,Krishnah,Firmage,Male,55,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0,29,129,6,5042.0,1,2,4,124,Bronze,30,Almost Lost Customer,9
840,30,3263,2017-12-07,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Quentin,Forte,Female,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0,44,23,5,843.7100000000003,3,2,1,321,Gold,50,Late Bloomer,6
841,45,955,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37220.0,356.5,Teresina,Gibbie,Female,78,1989-10-01,Research Nurse,Health,Mass Customer,N,Yes,9.0,36,13,7,1429.36,4,3,1,431,Platinum,40,Becoming Loyal,3
842,0,294,2017-09-06,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,133.38,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,,High Net Worth,N,No,5.0,67,115,7,5509.669999999999,1,3,4,134,Bronze,70,Almost Lost Customer,9
843,21,2783,2017-02-11,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,42404.0,690.49,Antonin,Gleaves,Male,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,47,73,11,2757.7699999999995,2,4,2,242,Silver,50,Loosing Customer,7
844,40,3412,2017-07-09,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498.0,583.2700000000001,Almira,Ethelstone,Female,66,1973-08-18,Office Assistant IV,,Mass Customer,N,Yes,7.0,52,44,4,2417.7400000000002,3,1,2,312,Gold,60,Late Bloomer,6
845,81,1003,2017-04-14,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18.0,58,47,9,5300.38,2,4,4,244,Silver,60,Loosing Customer,7
846,95,1051,2017-03-26,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0,139.2299999999999,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14.0,48,179,5,1294.6899999999998,1,2,1,121,Bronze,50,Evasive Customer,10
847,54,183,2017-02-28,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3.0,28,102,6,3187.84,1,2,3,123,Bronze,30,Evasive Customer,10
848,38,959,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,751.02,Katharina,Jennins,Female,3,1986-10-26,Staff Scientist,,Affluent Customer,N,Yes,21.0,39,76,6,2178.44,2,2,2,222,Silver,40,High Risk Customer,8
849,57,27,2017-07-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42145.0,1630.25,Garvin,Klees,Male,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,47,143,7,3274.2500000000005,1,3,3,133,Bronze,50,Almost Lost Customer,9
850,93,2207,2017-02-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874.0,834.9399999999999,Junia,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16.0,47,74,6,3604.14,2,2,3,223,Silver,50,High Risk Customer,8
852,4,637,2017-09-28,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Mercy,Wilsone,Female,60,1976-09-23,Health Coach I,Health,High Net Worth,N,No,13.0,49,7,13,5402.469999999999,4,4,4,444,Platinum,50,Platinum Customer,1
853,56,1190,2017-08-21,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,36146.0,45.96000000000001,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10.0,57,6,6,2008.23,4,2,2,422,Platinum,60,Becoming Loyal,3
854,32,2177,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Waverly,Creebo,Male,35,1977-10-08,Social Worker,Health,Mass Customer,N,No,9.0,48,98,5,2762.18,1,2,2,122,Bronze,50,Evasive Customer,10
855,2,1671,2017-06-15,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0,17.869999999999997,Nerty,Renak,Female,69,1957-01-23,Account Executive,Property,Mass Customer,N,Yes,14.0,69,43,4,1221.8500000000001,3,1,1,311,Silver,70,Late Bloomer,6
856,0,2247,2017-02-12,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710.0,198.29,Gweneth,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1.0,31,29,7,4957.3,3,3,4,334,Gold,40,Potential Customer,5
857,32,2344,2017-09-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Wat,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7.0,33,47,6,2605.09,2,2,2,222,Silver,40,High Risk Customer,8
858,81,2440,2017-03-08,1.0,Cancelled,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999,Lethia,Juanes,Female,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,No,8.0,66,53,4,1131.8,2,1,1,211,Bronze,70,Almost Lost Customer,9
859,40,967,2017-03-13,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0,583.2700000000001,April,Causon,Female,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1.0,26,66,4,3798.3500000000004,2,1,3,213,Silver,30,High Risk Customer,8
860,78,467,2017-02-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Welbie,Rockliffe,Male,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0,72,169,6,3850.32,1,2,3,123,Bronze,80,Evasive Customer,10
861,16,2628,2017-07-10,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Giselbert,Gudyer,Male,29,2001-05-21,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1.0,24,173,4,1808.92,1,1,1,111,Bronze,30,Lost Customer,11
862,92,71,2017-08-21,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0,155.6500000000001,Hoyt,Glavias,Male,30,1985-01-27,Research Associate,Argiculture,Affluent Customer,N,Yes,12.0,41,131,1,155.6500000000001,1,1,1,111,Bronze,50,Lost Customer,11
863,100,2412,2017-03-07,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Tiffi,Havercroft,Female,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0,44,17,6,3903.5699999999997,4,2,3,423,Platinum,50,Becoming Loyal,3
864,95,565,2017-01-03,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,66,104,10,7079.07,1,4,4,144,Bronze,70,Almost Lost Customer,9
865,56,1211,2017-01-23,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0,45.96000000000001,Gunar,Petasch,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0,47,234,4,1495.94,1,1,1,111,Bronze,50,Lost Customer,11
866,87,79,2017-11-13,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Tybi,Silliman,Female,76,1968-10-02,Account Executive,Manufacturing,Mass Customer,N,No,18.0,57,43,6,2597.46,3,2,2,322,Gold,60,Late Bloomer,6
867,45,1731,2017-04-14,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Aigneis,MacKall,Female,26,1959-03-11,Health Coach III,Health,High Net Worth,N,Yes,19.0,67,43,11,3521.29,3,4,3,343,Gold,70,Potential Customer,5
868,88,2685,2017-06-15,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Demetria,Shoobridge,Female,42,1978-08-06,,,Mass Customer,N,No,9.0,47,44,6,3039.4700000000003,3,2,3,323,Gold,50,Potential Customer,5
869,98,3187,2017-07-23,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Samuele,Roycroft,Male,75,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14.0,51,63,5,1034.6999999999998,2,2,1,221,Silver,60,High Risk Customer,8
870,19,3078,2017-01-19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Mariel,Blacksell,Female,54,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7.0,43,169,3,1750.43,1,1,1,111,Bronze,50,Lost Customer,11
